Suburb,Price,Date
Essendon,370000.0,7/11/2016
Essendon,1467000.0,7/11/2016
Essendon,1315000.0,7/11/2016
Essendon,2390000.0,7/11/2016
Essendon,1240000.0,8/10/2016
Essendon,456000.0,8/10/2016
Essendon,2800000.0,8/10/2016
Essendon,325000.0,8/10/2016
Essendon,521000.0,10/9/2016
Essendon,645000.0,10/9/2016
Essendon,1160000.0,10/9/2016
Essendon,445000.0,10/12/2016
Essendon,2620000.0,10/12/2016
Essendon,1226000.0,10/12/2016
Essendon,825000.0,10/12/2016
Essendon,1402000.0,11/2/2017
Essendon,897000.0,11/2/2017
Essendon,1240000.0,11/3/2017
Essendon,1990000.0,12/6/2016
Essendon,855000.0,12/6/2016
Essendon,1775000.0,12/6/2016
Essendon,411000.0,12/11/2016
Essendon,1275000.0,12/11/2016
Essendon,1800000.0,12/11/2016
Essendon,1590000.0,12/11/2016
Essendon,606000.0,12/11/2016
Essendon,1385000.0,12/11/2016
Essendon,650000.0,13/08/2016
Essendon,460000.0,14/05/2016
Essendon,1000000.0,14/05/2016
Essendon,980000.0,14/05/2016
Essendon,520000.0,15/10/2016
Essendon,585000.0,15/10/2016
Essendon,1295000.0,15/10/2016
Essendon,720000.0,15/10/2016
Essendon,732500.0,15/10/2016
Essendon,1635000.0,15/10/2016
Essendon,485000.0,15/10/2016
Essendon,980000.0,15/10/2016
Essendon,840000.0,15/10/2016
Essendon,1001000.0,15/10/2016
Essendon,891000.0,15/10/2016
Essendon,800000.0,16/04/2016
Essendon,1575000.0,16/04/2016
Essendon,280000.0,16/04/2016
Essendon,1467000.0,16/04/2016
Essendon,770000.0,16/04/2016
Essendon,446000.0,16/04/2016
Essendon,890000.0,16/04/2016
Essendon,870000.0,16/07/2016
Essendon,1500000.0,16/07/2016
Essendon,1266000.0,16/07/2016
Essendon,1134000.0,17/09/2016
Essendon,1756000.0,17/09/2016
Essendon,320500.0,17/09/2016
Essendon,650000.0,17/09/2016
Essendon,1065000.0,17/09/2016
Essendon,667000.0,17/09/2016
Essendon,1610000.0,17/09/2016
Essendon,1695000.0,18/03/2017
Essendon,930000.0,18/03/2017
Essendon,1870000.0,18/03/2017
Essendon,395000.0,18/03/2017
Essendon,1726000.0,18/03/2017
Essendon,1050000.0,18/03/2017
Essendon,1470000.0,18/03/2017
Essendon,801500.0,18/03/2017
Essendon,480000.0,18/03/2017
Essendon,1475000.0,18/06/2016
Essendon,750000.0,18/06/2016
Essendon,390000.0,18/06/2016
Essendon,453000.0,19/11/2016
Essendon,1170000.0,19/11/2016
Essendon,1600000.0,19/11/2016
Essendon,1535000.0,19/11/2016
Essendon,1400000.0,19/11/2016
Essendon,435000.0,19/11/2016
Essendon,457000.0,22/08/2016
Essendon,1460000.0,22/08/2016
Essendon,736000.0,23/04/2016
Essendon,405000.0,24/09/2016
Essendon,450000.0,24/09/2016
Essendon,740000.0,24/09/2016
Essendon,691000.0,25/02/2017
Essendon,370000.0,25/02/2017
Essendon,2355000.0,25/02/2017
Essendon,1255000.0,25/02/2017
Essendon,1560000.0,25/02/2017
Essendon,1330000.0,26/07/2016
Essendon,1625000.0,26/07/2016
Essendon,1150000.0,26/07/2016
Essendon,1085000.0,27/06/2016
Essendon,1800000.0,27/06/2016
Essendon,360000.0,27/06/2016
Essendon,645000.0,27/06/2016
Essendon,250000.0,27/06/2016
Essendon,1630000.0,27/11/2016
Essendon,850000.0,27/11/2016
Essendon,872000.0,27/11/2016
Essendon,935000.0,27/11/2016
Essendon,630000.0,27/11/2016
Essendon,440000.0,27/11/2016
Essendon,1811000.0,27/11/2016
Essendon,1500000.0,28/05/2016
Essendon,1290000.0,28/05/2016
Essendon,1045000.0,28/05/2016
Essendon,1290000.0,28/08/2016
Essendon,953000.0,28/08/2016
Essendon,1100000.0,28/08/2016
Essendon,820000.0,28/08/2016
Essendon,1270000.0,28/08/2016
Essendon,1445000.0,28/08/2016
Essendon,1113000.0,28/08/2016
Essendon,370000.0,28/08/2016
Essendon,1505000.0,30/07/2016
Essendon,590000.0,30/07/2016
Essendon North,396000.0,3/9/2016
Essendon North,1580000.0,4/6/2016
Essendon North,393000.0,6/8/2016
Essendon North,260000.0,10/9/2016
Essendon North,1320000.0,14/05/2016
Essendon North,450000.0,14/05/2016
Essendon North,1360000.0,18/03/2017
Essendon North,340000.0,18/06/2016
Essendon North,765000.0,19/11/2016
Essendon North,1605000.0,22/08/2016
Essendon North,712000.0,22/08/2016
Essendon North,1425000.0,25/02/2017
Fairfield,1250000.0,3/9/2016
Fairfield,1350000.0,3/12/2016
Fairfield,1125000.0,4/6/2016
Fairfield,1064000.0,6/8/2016
Fairfield,1220000.0,7/5/2016
Fairfield,1160000.0,7/5/2016
Fairfield,505000.0,7/11/2016
Fairfield,602000.0,7/11/2016
Fairfield,846000.0,8/10/2016
Fairfield,400000.0,10/9/2016
Fairfield,610000.0,10/12/2016
Fairfield,445000.0,10/12/2016
Fairfield,730000.0,11/2/2017
Fairfield,1730000.0,15/10/2016
Fairfield,438000.0,15/10/2016
Fairfield,1700000.0,18/03/2017
Fairfield,510000.0,18/03/2017
Fairfield,300000.0,18/03/2017
Fairfield,750000.0,18/06/2016
Fairfield,2350000.0,18/06/2016
Fairfield,1350000.0,19/11/2016
Fairfield,2000000.0,22/05/2016
Fairfield,1010000.0,22/08/2016
Fairfield,1065000.0,23/04/2016
Fairfield,805000.0,24/09/2016
Fairfield,1055000.0,27/06/2016
Fairfield,548000.0,27/06/2016
Fairfield,1500000.0,27/11/2016
Fairfield,600000.0,27/11/2016
Fairfield,1510000.0,28/05/2016
Fairfield,545000.0,28/08/2016
Fairfield,1145000.0,28/08/2016
Fairfield,1375000.0,28/08/2016
Fitzroy,1000000.0,3/9/2016
Fitzroy,1252000.0,3/9/2016
Fitzroy,810000.0,6/8/2016
Fitzroy,692000.0,7/5/2016
Fitzroy,1780000.0,7/11/2016
Fitzroy,947500.0,7/11/2016
Fitzroy,1460000.0,12/11/2016
Fitzroy,1520000.0,12/11/2016
Fitzroy,880000.0,13/08/2016
Fitzroy,3310000.0,13/08/2016
Fitzroy,1481000.0,13/08/2016
Fitzroy,2200000.0,16/04/2016
Fitzroy,1250000.0,17/09/2016
Fitzroy,1440000.0,17/09/2016
Fitzroy,1315000.0,18/03/2017
Fitzroy,1950000.0,18/06/2016
Fitzroy,597000.0,18/06/2016
Fitzroy,650000.0,18/06/2016
Fitzroy,465000.0,19/11/2016
Fitzroy,1620000.0,22/05/2016
Fitzroy,1600000.0,22/05/2016
Fitzroy,850000.0,22/05/2016
Fitzroy,790000.0,22/08/2016
Fitzroy,1122000.0,22/08/2016
Fitzroy,660000.0,23/04/2016
Fitzroy,1300000.0,24/09/2016
Fitzroy,420000.0,25/02/2017
Fitzroy,715000.0,26/07/2016
Fitzroy,458000.0,27/06/2016
Fitzroy,800000.0,27/06/2016
Fitzroy,710000.0,27/06/2016
Fitzroy,630000.0,27/06/2016
Fitzroy,4011000.0,27/11/2016
Fitzroy,677000.0,27/11/2016
Fitzroy North,700000.0,3/9/2016
Fitzroy North,860000.0,3/9/2016
Fitzroy North,870000.0,3/9/2016
Fitzroy North,1116000.0,3/9/2016
Fitzroy North,1450000.0,3/9/2016
Fitzroy North,930000.0,3/9/2016
Fitzroy North,700000.0,4/3/2017
Fitzroy North,2170000.0,4/3/2017
Fitzroy North,358500.0,4/3/2017
Fitzroy North,1000000.0,4/3/2017
Fitzroy North,770000.0,4/6/2016
Fitzroy North,1008000.0,6/8/2016
Fitzroy North,1015000.0,8/10/2016
Fitzroy North,1371000.0,10/9/2016
Fitzroy North,1054000.0,10/9/2016
Fitzroy North,1055000.0,10/12/2016
Fitzroy North,720000.0,10/12/2016
Fitzroy North,1286000.0,10/12/2016
Fitzroy North,1655000.0,10/12/2016
Fitzroy North,1181000.0,10/12/2016
Fitzroy North,1600000.0,10/12/2016
Fitzroy North,2875000.0,11/3/2017
Fitzroy North,990000.0,12/6/2016
Fitzroy North,1950000.0,14/05/2016
Fitzroy North,3400000.0,14/05/2016
Fitzroy North,1785000.0,14/05/2016
Fitzroy North,1315000.0,15/10/2016
Fitzroy North,1210000.0,15/10/2016
Fitzroy North,1275000.0,16/04/2016
Fitzroy North,1141000.0,16/04/2016
Fitzroy North,1255000.0,18/03/2017
Fitzroy North,1700000.0,18/03/2017
Fitzroy North,1290000.0,18/03/2017
Fitzroy North,750000.0,18/03/2017
Fitzroy North,674000.0,18/03/2017
Fitzroy North,675000.0,18/03/2017
Fitzroy North,1700000.0,18/03/2017
Fitzroy North,875000.0,18/06/2016
Fitzroy North,1080000.0,19/11/2016
Fitzroy North,1851000.0,19/11/2016
Fitzroy North,1222500.0,19/11/2016
Fitzroy North,330000.0,19/11/2016
Fitzroy North,1232000.0,19/11/2016
Fitzroy North,899000.0,22/05/2016
Fitzroy North,2300000.0,23/04/2016
Fitzroy North,937500.0,23/04/2016
Fitzroy North,1710000.0,24/09/2016
Fitzroy North,1600000.0,25/02/2017
Fitzroy North,1300000.0,26/07/2016
Fitzroy North,2300000.0,27/11/2016
Fitzroy North,490000.0,27/11/2016
Fitzroy North,1300000.0,27/11/2016
Fitzroy North,1300000.0,27/11/2016
Fitzroy North,2150000.0,27/11/2016
Fitzroy North,775000.0,28/05/2016
Fitzroy North,1581000.0,28/05/2016
Fitzroy North,602000.0,28/08/2016
Fitzroy North,650000.0,28/08/2016
Fitzroy North,1283000.0,28/08/2016
Fitzroy North,1450000.0,28/08/2016
Fitzroy North,1325000.0,28/08/2016
Flemington,865500.0,3/9/2016
Flemington,365000.0,3/12/2016
Flemington,380000.0,4/3/2017
Flemington,425000.0,4/3/2017
Flemington,280000.0,4/3/2017
Flemington,870000.0,8/10/2016
Flemington,391000.0,8/10/2016
Flemington,715000.0,8/10/2016
Flemington,1130000.0,8/10/2016
Flemington,1110000.0,8/10/2016
Flemington,950000.0,10/9/2016
Flemington,918000.0,10/9/2016
Flemington,730000.0,10/9/2016
Flemington,360000.0,10/12/2016
Flemington,855000.0,10/12/2016
Flemington,860000.0,12/11/2016
Flemington,1012000.0,13/08/2016
Flemington,885000.0,13/08/2016
Flemington,1315000.0,13/08/2016
Flemington,1700000.0,14/05/2016
Flemington,1205000.0,15/10/2016
Flemington,395000.0,15/10/2016
Flemington,476000.0,15/10/2016
Flemington,250000.0,16/04/2016
Flemington,556000.0,16/07/2016
Flemington,845000.0,18/03/2017
Flemington,345000.0,18/06/2016
Flemington,1100000.0,18/06/2016
Flemington,957000.0,22/05/2016
Flemington,991000.0,23/04/2016
Flemington,850000.0,24/09/2016
Flemington,395000.0,25/02/2017
Flemington,350000.0,26/07/2016
Flemington,1115000.0,27/11/2016
Flemington,420500.0,28/05/2016
Footscray,585000.0,3/9/2016
Footscray,85000.0,3/9/2016
Footscray,1225000.0,3/12/2016
Footscray,431000.0,3/12/2016
Footscray,1003000.0,3/12/2016
Footscray,840000.0,3/12/2016
Footscray,1362000.0,3/12/2016
Footscray,977000.0,3/12/2016
Footscray,216000.0,4/2/2016
Footscray,876000.0,4/3/2017
Footscray,227000.0,4/3/2017
Footscray,841000.0,4/3/2017
Footscray,605000.0,4/3/2017
Footscray,305000.0,4/3/2017
Footscray,480000.0,6/8/2016
Footscray,357000.0,6/8/2016
Footscray,910000.0,6/8/2016
Footscray,291000.0,7/5/2016
Footscray,375000.0,7/5/2016
Footscray,752000.0,7/5/2016
Footscray,1155000.0,7/11/2016
Footscray,930000.0,8/10/2016
Footscray,490000.0,8/10/2016
Footscray,853000.0,8/10/2016
Footscray,1290000.0,8/10/2016
Footscray,480000.0,8/10/2016
Footscray,775000.0,8/10/2016
Footscray,900000.0,10/12/2016
Footscray,281000.0,10/12/2016
Footscray,1300000.0,10/12/2016
Footscray,714000.0,10/12/2016
Footscray,775000.0,10/12/2016
Footscray,950000.0,11/2/2017
Footscray,674000.0,11/2/2017
Footscray,760000.0,12/6/2016
Footscray,420000.0,12/6/2016
Footscray,560000.0,12/11/2016
Footscray,575000.0,12/11/2016
Footscray,1100000.0,13/08/2016
Footscray,932000.0,13/08/2016
Footscray,780000.0,14/05/2016
Footscray,295000.0,15/10/2016
Footscray,433000.0,15/10/2016
Footscray,410000.0,15/10/2016
Footscray,1170000.0,15/10/2016
Footscray,375000.0,16/04/2016
Footscray,615000.0,16/04/2016
Footscray,747000.0,16/07/2016
Footscray,275000.0,16/07/2016
Footscray,1045000.0,16/07/2016
Footscray,775000.0,16/07/2016
Footscray,571000.0,16/07/2016
Footscray,310000.0,17/09/2016
Footscray,305000.0,17/09/2016
Footscray,860500.0,17/09/2016
Footscray,820000.0,18/03/2017
Footscray,210000.0,18/03/2017
Footscray,875000.0,18/03/2017
Footscray,370000.0,18/06/2016
Footscray,711000.0,18/06/2016
Footscray,665000.0,18/06/2016
Footscray,690500.0,19/11/2016
Footscray,747000.0,19/11/2016
Footscray,858000.0,22/05/2016
Footscray,699000.0,22/08/2016
Footscray,835000.0,22/08/2016
Footscray,661000.0,22/08/2016
Footscray,757500.0,22/08/2016
Footscray,282000.0,24/09/2016
Footscray,699000.0,24/09/2016
Footscray,850000.0,25/02/2017
Footscray,315000.0,25/02/2017
Footscray,740000.0,25/02/2017
Footscray,360000.0,25/02/2017
Footscray,980000.0,26/07/2016
Footscray,561000.0,27/06/2016
Footscray,316000.0,27/06/2016
Footscray,800000.0,27/06/2016
Footscray,760000.0,27/06/2016
Footscray,735000.0,27/06/2016
Footscray,823000.0,27/06/2016
Footscray,1225000.0,27/11/2016
Footscray,296000.0,27/11/2016
Footscray,886500.0,27/11/2016
Footscray,767500.0,28/05/2016
Footscray,395000.0,28/05/2016
Footscray,815000.0,28/05/2016
Footscray,757000.0,28/08/2016
Footscray,1450000.0,28/08/2016
Footscray,745000.0,30/07/2016
Footscray,716000.0,30/07/2016
Glen Iris,1735000.0,3/9/2016
Glen Iris,1699000.0,3/9/2016
Glen Iris,3400000.0,3/9/2016
Glen Iris,3730000.0,3/9/2016
Glen Iris,1800000.0,3/12/2016
Glen Iris,1998000.0,3/12/2016
Glen Iris,671000.0,4/3/2017
Glen Iris,3110000.0,4/3/2017
Glen Iris,1780000.0,4/3/2017
Glen Iris,1425000.0,4/3/2017
Glen Iris,1530000.0,4/6/2016
Glen Iris,1900000.0,4/6/2016
Glen Iris,1500000.0,4/6/2016
Glen Iris,1360000.0,4/6/2016
Glen Iris,2175000.0,4/6/2016
Glen Iris,2325000.0,4/6/2016
Glen Iris,2538000.0,6/8/2016
Glen Iris,2300000.0,6/8/2016
Glen Iris,550000.0,7/5/2016
Glen Iris,1600000.0,7/5/2016
Glen Iris,2100000.0,7/5/2016
Glen Iris,2115000.0,7/5/2016
Glen Iris,1700000.0,7/5/2016
Glen Iris,3500000.0,7/5/2016
Glen Iris,1750000.0,7/5/2016
Glen Iris,967500.0,7/11/2016
Glen Iris,2077000.0,7/11/2016
Glen Iris,2850000.0,7/11/2016
Glen Iris,411000.0,8/10/2016
Glen Iris,1222000.0,8/10/2016
Glen Iris,1550000.0,8/10/2016
Glen Iris,1660000.0,10/9/2016
Glen Iris,2250000.0,10/9/2016
Glen Iris,1162000.0,10/9/2016
Glen Iris,2020000.0,10/9/2016
Glen Iris,845000.0,10/9/2016
Glen Iris,1510000.0,10/9/2016
Glen Iris,2010000.0,10/12/2016
Glen Iris,2975000.0,10/12/2016
Glen Iris,585000.0,10/12/2016
Glen Iris,1275000.0,10/12/2016
Glen Iris,452000.0,10/12/2016
Glen Iris,1625000.0,10/12/2016
Glen Iris,1800000.0,12/11/2016
Glen Iris,1820000.0,12/11/2016
Glen Iris,291000.0,12/11/2016
Glen Iris,710000.0,12/11/2016
Glen Iris,2376000.0,12/11/2016
Glen Iris,1020000.0,12/11/2016
Glen Iris,1456000.0,12/11/2016
Glen Iris,1875000.0,13/08/2016
Glen Iris,1430000.0,13/08/2016
Glen Iris,2300000.0,14/05/2016
Glen Iris,345000.0,14/05/2016
Glen Iris,2000000.0,14/05/2016
Glen Iris,1550000.0,14/05/2016
Glen Iris,1625000.0,14/05/2016
Glen Iris,480000.0,14/05/2016
Glen Iris,585000.0,15/10/2016
Glen Iris,1960000.0,15/10/2016
Glen Iris,1700000.0,15/10/2016
Glen Iris,680000.0,15/10/2016
Glen Iris,1220000.0,15/10/2016
Glen Iris,1375000.0,15/10/2016
Glen Iris,920000.0,15/10/2016
Glen Iris,382000.0,16/07/2016
Glen Iris,545000.0,16/07/2016
Glen Iris,1350000.0,16/07/2016
Glen Iris,1280000.0,16/07/2016
Glen Iris,1825000.0,17/09/2016
Glen Iris,2825000.0,17/09/2016
Glen Iris,2825000.0,17/09/2016
Glen Iris,1825000.0,17/09/2016
Glen Iris,328000.0,18/03/2017
Glen Iris,2016000.0,18/03/2017
Glen Iris,3085000.0,18/03/2017
Glen Iris,1710000.0,18/03/2017
Glen Iris,1770000.0,18/03/2017
Glen Iris,1765000.0,18/03/2017
Glen Iris,511000.0,18/06/2016
Glen Iris,2000000.0,18/06/2016
Glen Iris,1600000.0,18/06/2016
Glen Iris,1880000.0,18/06/2016
Glen Iris,2352500.0,19/11/2016
Glen Iris,3860000.0,19/11/2016
Glen Iris,2625000.0,19/11/2016
Glen Iris,856500.0,19/11/2016
Glen Iris,1650000.0,22/05/2016
Glen Iris,600000.0,22/08/2016
Glen Iris,690000.0,24/09/2016
Glen Iris,1200000.0,24/09/2016
Glen Iris,3010000.0,24/09/2016
Glen Iris,785000.0,24/09/2016
Glen Iris,1950000.0,25/02/2017
Glen Iris,2200000.0,25/02/2017
Glen Iris,1751000.0,25/02/2017
Glen Iris,1857000.0,25/02/2017
Glen Iris,375000.0,25/02/2017
Glen Iris,720000.0,25/02/2017
Glen Iris,1500000.0,25/02/2017
Glen Iris,2725000.0,25/02/2017
Glen Iris,1723000.0,26/07/2016
Glen Iris,529500.0,26/07/2016
Glen Iris,2800000.0,26/07/2016
Glen Iris,1665000.0,27/06/2016
Glen Iris,600000.0,27/06/2016
Glen Iris,1420000.0,27/06/2016
Glen Iris,1550000.0,27/11/2016
Glen Iris,420000.0,27/11/2016
Glen Iris,1920000.0,27/11/2016
Glen Iris,2100000.0,27/11/2016
Glen Iris,2410000.0,27/11/2016
Glen Iris,2100000.0,27/11/2016
Glen Iris,2950000.0,27/11/2016
Glen Iris,390000.0,28/05/2016
Glen Iris,3365000.0,28/05/2016
Glen Iris,1390000.0,28/05/2016
Glen Iris,1802000.0,28/05/2016
Glen Iris,1310000.0,28/08/2016
Glen Iris,1931000.0,28/08/2016
Glen Iris,2000000.0,28/08/2016
Glen Iris,1250000.0,28/08/2016
Glen Iris,2400000.0,30/07/2016
Glen Iris,460000.0,30/07/2016
Glenroy,610000.0,3/9/2016
Glenroy,610000.0,3/12/2016
Glenroy,555000.0,3/12/2016
Glenroy,500000.0,3/12/2016
Glenroy,806500.0,3/12/2016
Glenroy,1150000.0,3/12/2016
Glenroy,850000.0,4/3/2017
Glenroy,550000.0,4/3/2017
Glenroy,822000.0,4/3/2017
Glenroy,980000.0,4/3/2017
Glenroy,670000.0,6/8/2016
Glenroy,430000.0,6/8/2016
Glenroy,852500.0,6/8/2016
Glenroy,1025000.0,6/8/2016
Glenroy,540000.0,7/5/2016
Glenroy,530000.0,7/11/2016
Glenroy,721000.0,8/10/2016
Glenroy,737000.0,8/10/2016
Glenroy,575500.0,8/10/2016
Glenroy,600000.0,8/10/2016
Glenroy,460000.0,8/10/2016
Glenroy,370000.0,8/10/2016
Glenroy,691000.0,10/9/2016
Glenroy,500000.0,10/9/2016
Glenroy,545000.0,10/9/2016
Glenroy,670000.0,10/12/2016
Glenroy,572000.0,10/12/2016
Glenroy,702000.0,10/12/2016
Glenroy,730000.0,10/12/2016
Glenroy,711500.0,10/12/2016
Glenroy,820000.0,10/12/2016
Glenroy,810000.0,11/3/2017
Glenroy,250000.0,12/11/2016
Glenroy,460000.0,12/11/2016
Glenroy,793000.0,12/11/2016
Glenroy,340000.0,12/11/2016
Glenroy,596000.0,12/11/2016
Glenroy,447500.0,15/10/2016
Glenroy,588000.0,15/10/2016
Glenroy,420000.0,15/10/2016
Glenroy,410000.0,15/10/2016
Glenroy,688000.0,15/10/2016
Glenroy,612500.0,15/10/2016
Glenroy,525000.0,16/04/2016
Glenroy,703000.0,17/09/2016
Glenroy,608000.0,17/09/2016
Glenroy,705000.0,17/09/2016
Glenroy,320500.0,17/09/2016
Glenroy,577000.0,18/03/2017
Glenroy,230000.0,18/03/2017
Glenroy,607000.0,18/03/2017
Glenroy,765500.0,18/06/2016
Glenroy,470000.0,18/06/2016
Glenroy,482500.0,18/06/2016
Glenroy,580000.0,19/11/2016
Glenroy,434500.0,19/11/2016
Glenroy,620250.0,19/11/2016
Glenroy,710000.0,19/11/2016
Glenroy,630000.0,22/05/2016
Glenroy,420000.0,22/05/2016
Glenroy,600000.0,22/05/2016
Glenroy,550000.0,22/08/2016
Glenroy,460000.0,22/08/2016
Glenroy,600000.0,23/04/2016
Glenroy,1217500.0,24/09/2016
Glenroy,600000.0,24/09/2016
Glenroy,570000.0,24/09/2016
Glenroy,655000.0,24/09/2016
Glenroy,500000.0,25/02/2017
Glenroy,762700.0,25/02/2017
Glenroy,465000.0,25/02/2017
Glenroy,741250.0,25/02/2017
Glenroy,488500.0,27/06/2016
Glenroy,787500.0,27/06/2016
Glenroy,442000.0,27/06/2016
Glenroy,1000000.0,27/11/2016
Glenroy,726335.0,27/11/2016
Glenroy,630000.0,27/11/2016
Glenroy,670000.0,27/11/2016
Glenroy,417000.0,27/11/2016
Glenroy,600000.0,27/11/2016
Glenroy,440000.0,28/05/2016
Glenroy,501000.0,28/05/2016
Glenroy,660000.0,28/08/2016
Glenroy,722000.0,28/08/2016
Glenroy,270000.0,30/07/2016
Glenroy,825000.0,30/07/2016
Glenroy,638000.0,30/07/2016
Gowanbrae,631000.0,3/9/2016
Gowanbrae,532000.0,3/9/2016
Gowanbrae,500000.0,4/3/2017
Gowanbrae,504000.0,6/8/2016
Gowanbrae,468000.0,7/5/2016
Gowanbrae,802500.0,12/11/2016
Gowanbrae,709000.0,14/05/2016
Gowanbrae,700000.0,16/04/2016
Gowanbrae,485000.0,16/04/2016
Gowanbrae,540000.0,19/11/2016
Gowanbrae,390000.0,23/04/2016
Gowanbrae,800000.0,26/07/2016
Gowanbrae,525000.0,27/06/2016
Gowanbrae,740000.0,27/06/2016
Hadfield,605000.0,3/9/2016
Hadfield,685500.0,3/9/2016
Hadfield,610000.0,3/12/2016
Hadfield,630000.0,3/12/2016
Hadfield,870000.0,3/12/2016
Hadfield,810000.0,4/3/2017
Hadfield,840000.0,4/3/2017
Hadfield,585000.0,4/6/2016
Hadfield,772500.0,4/6/2016
Hadfield,465000.0,4/6/2016
Hadfield,719000.0,8/10/2016
Hadfield,487000.0,10/9/2016
Hadfield,700000.0,10/9/2016
Hadfield,600500.0,10/9/2016
Hadfield,730000.0,10/12/2016
Hadfield,800000.0,10/12/2016
Hadfield,918000.0,11/2/2017
Hadfield,750000.0,12/6/2016
Hadfield,740000.0,12/11/2016
Hadfield,721000.0,12/11/2016
Hadfield,646000.0,12/11/2016
Hadfield,545000.0,12/11/2016
Hadfield,770000.0,12/11/2016
Hadfield,777000.0,13/08/2016
Hadfield,722000.0,13/08/2016
Hadfield,545000.0,14/05/2016
Hadfield,510000.0,16/04/2016
Hadfield,542500.0,17/09/2016
Hadfield,631500.0,18/06/2016
Hadfield,750074.0,19/11/2016
Hadfield,591000.0,22/05/2016
Hadfield,550000.0,22/05/2016
Hadfield,330000.0,22/05/2016
Hadfield,800000.0,23/04/2016
Hadfield,725000.0,24/09/2016
Hadfield,815000.0,25/02/2017
Hadfield,715888.0,25/02/2017
Hadfield,650000.0,26/07/2016
Hadfield,468000.0,26/07/2016
Hadfield,1102000.0,27/11/2016
Hadfield,515000.0,27/11/2016
Hadfield,716000.0,27/11/2016
Hadfield,640000.0,27/11/2016
Hadfield,460000.0,27/11/2016
Hampton,895000.0,3/9/2016
Hampton,587000.0,3/9/2016
Hampton,2800000.0,3/9/2016
Hampton,720000.0,3/9/2016
Hampton,3250000.0,3/9/2016
Hampton,2140000.0,3/12/2016
Hampton,1600000.0,3/12/2016
Hampton,2200000.0,3/12/2016
Hampton,1003500.0,3/12/2016
Hampton,802000.0,3/12/2016
Hampton,1500000.0,3/12/2016
Hampton,1686500.0,3/12/2016
Hampton,1400000.0,4/3/2017
Hampton,1560000.0,4/3/2017
Hampton,680000.0,4/3/2017
Hampton,1715000.0,4/3/2017
Hampton,760000.0,6/8/2016
Hampton,616000.0,6/8/2016
Hampton,1680000.0,6/8/2016
Hampton,2520000.0,6/8/2016
Hampton,890000.0,7/5/2016
Hampton,1120000.0,7/5/2016
Hampton,3200000.0,10/9/2016
Hampton,1250000.0,10/9/2016
Hampton,2420000.0,10/9/2016
Hampton,2000000.0,10/9/2016
Hampton,2880000.0,10/9/2016
Hampton,1805000.0,10/9/2016
Hampton,1460000.0,10/12/2016
Hampton,1403000.0,10/12/2016
Hampton,1682000.0,10/12/2016
Hampton,1875000.0,11/2/2017
Hampton,2600000.0,12/6/2016
Hampton,685000.0,12/6/2016
Hampton,2400000.0,12/11/2016
Hampton,3470000.0,12/11/2016
Hampton,1615000.0,12/11/2016
Hampton,1450000.0,12/11/2016
Hampton,786000.0,13/08/2016
Hampton,742000.0,14/05/2016
Hampton,1050000.0,15/10/2016
Hampton,1690000.0,15/10/2016
